vehicle_density,waiting_time,flow_rate,queue_length,emergency_vehicle,opposing_density,green_duration
2,8,16,2,0,18,16
40,29,21,11,0,61,31
46,27,25,14,0,27,24
5,6,7,3,0,11,10
88,48,51,24,0,72,54
38,35,30,8,0,64,23
94,49,46,27,0,70,57
90,58,45,24,0,74,56
50,29,23,13,0,60,24
88,51,44,24,0,67,54
30,32,33,12,0,48,33
61,14,23,11,0,32,29
55,25,34,9,0,40,43
67,23,24,14,0,20,44
83,59,59,24,0,51,48
94,44,54,24,1,69,52
2,4,14,7,1,6,10
17,1,14,6,0,2,12
41,31,36,19,0,20,30
28,29,35,18,0,63,38
96,43,48,20,0,80,55
21,22,30,6,0,22,31
28,39,37,12,0,57,28
77,57,54,20,0,68,47
19,4,5,0,0,7,15
4,6,3,5,0,3,15
56,11,28,15,0,62,26
5,13,3,5,0,5,12
37,32,23,10,0,50,25
63,36,23,8,0,29,26
11,10,16,4,0,18,15
33,29,33,16,0,66,31
88,44,51,24,0,66,59
59,39,29,8,0,35,28
22,32,33,17,0,57,43
59,23,27,18,0,58,40
33,24,37,17,0,31,27
43,28,20,17,0,69,31
4,4,12,9,0,2,18
39,35,23,16,0,55,42
77,47,55,29,0,85,52
65,13,30,6,0,43,21
14,1,18,8,0,18,14
67,15,27,6,0,39,27
68,25,24,5,0,41,25
3,1,12,0,0,2,16
79,47,44,26,0,96,48
97,55,51,24,0,93,46
98,53,50,28,1,78,56
78,45,51,23,0,61,45
88,40,55,21,0,75,57
78,44,48,29,0,95,53
62,28,30,18,0,26,34
93,47,43,21,0,76,49
55,39,21,9,0,52,34
69,39,24,15,0,38,41
59,32,35,14,0,62,34
13,0,9,6,0,1,11
26,29,31,8,0,29,28
66,35,39,12,0,38,31
63,18,39,8,0,20,32
81,48,43,21,0,90,59
64,23,22,6,0,51,43
94,56,52,20,0,58,51
88,59,57,29,0,97,57
44,14,34,10,0,33,43
90,55,48,21,0,84,52
88,45,53,24,0,67,50
1,0,0,8,0,4,19
42,27,29,13,0,45,32
77,43,42,28,0,86,49
28,12,37,15,0,31,28
32,29,39,17,0,48,41
79,58,45,26,0,81,47
67,23,39,6,0,25,24
84,57,56,28,0,90,56
75,47,42,25,0,72,53
23,35,35,15,0,23,29
51,13,20,14,0,46,29
94,47,41,28,0,80,55
55,22,20,6,0,27,44
5,3,3,8,0,12,15
2,6,6,0,0,4,17
65,38,32,11,0,54,25
12,12,12,5,0,7,17
38,38,26,11,0,51,32
61,16,24,7,0,41,41
80,49,52,26,0,53,55
39,25,39,10,0,32,26
41,39,24,10,0,27,34
5,6,13,6,0,16,10
60,10,20,9,0,55,41
66,29,23,13,0,47,39
66,12,21,10,1,50,20
31,35,22,11,0,45,33
45,25,27,5,0,26,34
60,13,27,14,0,37,33
64,38,38,15,0,21,42
4,6,3,4,0,14,18
37,12,24,6,0,25,34
82,52,40,23,0,97,45
5,0,3,3,0,1,14
39,37,22,14,0,55,20
98,54,49,23,0,97,49
93,58,56,29,0,76,47
66,26,29,19,0,40,41
53,27,31,19,0,39,25
64,13,31,13,0,35,20
19,0,19,2,0,12,19
26,34,27,5,0,63,37
63,29,28,6,0,48,34
18,5,8,0,0,17,16
53,28,24,14,0,51,32
78,55,53,25,0,50,48
51,30,23,13,0,65,41
3,6,16,0,0,11,15
12,13,6,8,0,8,19
6,11,2,2,1,12,19
35,17,36,17,0,39,37
39,23,31,17,0,62,39
6,0,14,3,0,7,18
69,12,21,13,0,65,35
68,12,24,7,0,24,41
42,23,21,6,0,24,33
70,49,48,23,0,82,55
31,11,20,5,0,52,41
55,30,39,8,0,50,20
13,9,6,6,0,11,17
2,3,12,9,0,5,17
9,5,4,4,0,8,18
5,13,19,7,0,4,10
37,10,21,16,0,67,24
86,50,44,23,0,59,51
19,9,4,4,0,18,14
76,47,52,24,0,67,52
35,23,36,16,0,36,32
59,34,25,16,0,68,40
81,45,46,28,0,64,49
4,6,2,3,0,1,17
76,56,47,28,0,50,59
11,5,9,7,0,6,16
8,14,5,6,0,1,17
5,3,12,6,0,16,19
3,3,9,8,0,19,10
44,14,35,12,0,67,23
27,18,32,5,0,28,25
4,6,10,7,0,9,12
86,46,51,24,0,99,46
83,50,42,20,0,76,56
97,41,43,21,0,63,52
38,19,24,15,0,60,35
74,54,53,28,0,75,49
3,4,3,3,0,6,15
87,46,58,29,0,51,50
97,50,44,25,0,84,47
26,38,34,15,0,23,43
95,58,57,22,0,83,58
28,17,31,19,0,66,44
67,16,39,9,0,62,23
53,33,36,12,0,20,29
34,30,34,13,0,21,33
28,11,21,6,0,27,21
81,55,53,23,0,89,57
19,8,19,9,0,18,11
10,7,11,2,0,12,17
40,18,30,10,0,22,26
78,59,50,26,0,76,46
70,45,41,22,0,72,45
47,36,27,11,0,43,35
37,23,28,19,1,55,42
66,17,29,12,0,60,27
8,12,13,4,0,15,12
76,51,41,21,0,78,55
73,46,41,24,0,58,52
36,35,32,15,0,68,35
99,43,50,24,0,90,54
72,41,48,25,1,95,56
53,38,22,9,0,30,31
38,22,23,18,0,21,27
32,30,20,17,0,45,30
71,58,55,29,0,78,47
93,48,51,22,0,79,59
32,36,28,16,0,33,27
51,12,37,18,0,68,39
82,50,43,29,0,85,45
51,16,29,15,0,54,40
27,23,37,13,0,49,23
33,30,35,9,0,48,42
8,6,12,6,0,3,19
25,14,20,19,0,60,37
85,47,58,24,0,53,58
52,13,33,11,0,26,29
81,45,52,24,0,77,51
85,44,46,29,0,83,46
49,19,39,13,0,39,25
79,48,48,22,0,95,53
88,44,48,20,0,79,58
6,5,14,5,0,2,14
50,22,21,7,0,41,38
29,23,36,7,0,56,23
95,52,48,26,0,79,57
52,36,39,17,0,40,20
11,6,12,4,0,16,10
16,3,5,0,0,3,18
91,52,56,24,0,75,57
66,38,33,17,0,34,33
10,5,1,2,0,6,13
47,35,35,11,0,32,24
24,31,33,15,0,48,37
12,1,18,7,0,16,13
96,42,56,22,0,67,45
24,11,36,17,0,23,28
80,51,51,21,0,77,53
12,1,18,4,0,9,17
85,56,40,24,0,98,55
3,9,8,1,0,14,11
12,0,3,7,0,4,18
36,26,21,18,0,52,23
54,36,25,17,0,61,22
89,48,49,24,0,72,56
40,30,36,10,0,27,37
29,35,34,10,0,42,29
35,21,24,9,0,56,42
34,10,30,16,0,51,28
73,52,48,22,0,89,54
68,34,35,9,0,67,34
19,3,4,6,0,14,10
48,18,35,12,0,46,28
26,26,24,11,0,37,41
54,26,38,19,0,55,34
59,25,20,13,0,53,21
10,5,18,1,0,7,15
81,51,48,27,0,98,46
69,12,35,18,1,60,25
21,32,29,15,0,56,23
1,1,15,8,0,12,14
4,8,16,2,0,14,11
72,46,47,28,0,90,48
70,53,42,29,0,59,52
57,14,38,18,0,28,44
73,53,45,29,0,98,59
5,4,4,2,0,4,11
39,21,35,5,0,26,34
59,11,38,5,0,23,43
91,50,49,21,0,97,56
49,25,28,5,0,69,34
67,37,39,5,0,55,32
92,47,52,27,0,79,56
52,18,20,11,0,64,34
67,26,28,10,0,35,40
79,43,42,21,0,62,50
80,49,43,28,0,93,52
27,30,22,16,0,44,33
99,54,47,26,0,86,59
19,2,7,4,0,4,18
60,14,27,16,0,41,33
54,13,20,10,0,35,23
58,21,25,12,0,27,33
99,44,54,25,0,90,48
21,12,26,8,0,60,41
24,34,25,6,0,44,36
4,0,10,9,0,0,14
31,17,37,18,0,63,23
41,10,20,7,0,40,32
60,27,20,10,0,43,24
57,12,36,15,0,39,20
42,12,29,10,0,20,23
70,55,58,23,0,99,46
40,10,38,15,0,48,21
44,30,21,14,0,42,36
81,51,59,26,0,86,48
47,39,21,12,0,35,23
99,49,52,26,0,68,59
16,3,3,3,0,2,15
42,39,38,11,0,69,39
38,18,35,10,0,63,25
93,44,52,23,0,79,49
49,14,35,15,0,67,27
65,21,22,15,0,53,32
93,51,57,28,0,55,52
13,4,19,7,0,11,12
56,29,25,16,0,46,33
36,26,33,19,1,36,25
66,36,31,15,0,59,31
62,12,26,17,0,54,40
92,46,59,24,0,61,46
8,12,8,3,0,6,19
17,11,15,3,0,4,12
86,50,40,21,0,69,51
35,16,32,17,0,42,36
38,19,21,18,0,58,44
86,54,58,25,0,58,49
98,44,52,21,0,96,58
55,26,39,18,0,41,27
43,10,32,7,0,59,25
79,57,53,27,0,63,54
42,11,26,11,0,41,25
37,34,20,15,0,45,38
12,9,13,8,0,2,17
76,53,46,26,0,50,55
62,10,32,17,0,36,22
51,28,26,8,0,51,41
91,49,51,25,0,80,57
94,59,41,24,0,85,56
58,13,30,11,0,56,39
94,57,55,29,0,92,45
6,8,5,6,0,8,12
60,10,28,16,0,45,35
68,39,36,10,0,34,20
53,38,38,11,0,63,31
11,7,10,1,0,3,18
97,46,49,23,0,54,57
16,14,6,7,0,1,11
92,46,59,22,0,95,58
86,50,57,22,0,64,47
29,29,23,7,0,63,44
70,50,52,20,0,70,51
15,0,8,5,0,14,19
32,28,39,8,0,48,35
84,50,50,22,0,98,49
74,51,47,27,0,81,46
17,0,1,9,0,16,15
27,23,25,13,0,58,28
28,13,39,19,0,42,41
18,5,2,1,0,1,11
92,49,54,22,0,67,55
18,8,6,8,0,4,11
43,22,20,8,1,54,40
26,19,22,11,0,58,28
31,31,29,15,0,61,24
14,4,2,7,0,18,10
82,49,51,21,0,70,51
19,12,14,5,0,8,17
85,52,49,21,0,73,57
29,19,28,13,0,35,31
49,24,22,9,0,43,25
28,39,38,16,0,41,24
24,38,39,7,0,55,44
8,6,1,9,0,19,10
97,54,51,25,0,99,52
27,28,33,11,0,66,40
55,10,36,13,0,35,32
17,0,8,4,0,19,13
10,12,16,2,0,4,18
24,14,31,6,0,35,36
63,24,25,17,0,45,36
35,26,39,19,0,32,30
12,11,13,8,0,0,18
31,33,33,13,0,54,20
54,39,33,8,0,45,29
51,13,38,10,0,30,35
81,42,57,20,0,73,58
22,15,31,8,0,58,20
16,14,8,4,0,0,16
89,52,52,26,0,79,59
72,40,43,25,0,60,48
30,36,25,7,0,32,29
57,30,39,16,0,69,43
13,4,1,8,0,10,19
95,55,55,28,0,98,53
79,47,46,25,0,99,58
28,27,32,15,0,42,44
43,20,28,11,0,52,28
90,57,53,27,0,85,58
0,4,18,3,0,10,16
93,49,57,26,0,77,45
86,54,44,25,0,68,58
70,40,49,22,0,92,50
78,47,42,24,0,63,49
39,29,21,13,0,52,40
25,16,31,6,0,48,38
23,28,32,15,0,47,28
13,13,8,1,0,2,19
29,18,31,12,0,43,28
87,59,56,25,0,77,49
70,48,59,22,0,56,53
35,11,22,7,0,42,29
14,13,3,9,0,7,16
77,51,56,26,0,77,48
7,1,14,2,0,14,14
40,35,28,11,0,44,23
91,42,58,28,0,95,51
93,47,41,28,0,77,56
76,42,59,25,0,95,56
50,16,24,16,0,62,23
81,57,46,26,0,94,49
28,32,28,16,0,45,43
95,56,58,27,0,57,58
46,24,30,11,0,28,37
92,40,58,20,0,82,49
33,36,37,17,0,66,43
2,12,10,6,0,8,10
8,3,11,4,0,14,11
57,34,25,7,0,21,24
39,21,25,9,0,55,33
86,44,45,23,0,85,55
30,33,38,11,0,56,22
22,24,26,7,0,62,35
39,21,26,5,0,61,22
39,39,34,10,0,66,22
20,19,37,14,0,27,31
52,17,24,19,0,55,32
1,7,3,8,0,18,11
56,20,20,16,0,45,34
84,55,43,22,0,89,50
99,42,47,24,0,74,45
80,49,42,27,1,72,48
26,35,35,11,0,68,22
32,14,38,19,0,51,32
24,32,20,14,0,27,39
21,26,35,9,0,35,24
72,42,41,24,0,81,50
57,12,22,15,0,22,36
91,45,47,22,0,54,49
68,25,23,13,0,40,24
94,46,57,27,0,95,46
64,35,20,15,0,21,35
42,35,35,15,0,60,20
30,14,25,18,0,67,37
23,34,35,11,0,43,41
84,56,54,29,0,66,48
98,50,43,26,0,63,46
53,34,32,11,0,22,42
41,32,23,17,0,48,27
82,49,52,27,0,51,45
57,14,24,13,0,47,41
54,32,39,9,0,63,26
59,26,24,19,0,51,42
82,57,56,27,0,54,58
41,24,21,15,0,43,43
96,45,54,23,0,58,49
3,5,3,5,0,15,17
57,26,20,18,0,36,36
31,15,26,19,0,68,40
97,50,59,21,0,94,53
16,7,7,2,0,11,14
96,46,50,27,0,92,49
48,39,36,15,0,47,29
44,10,36,5,0,52,42
96,43,48,25,0,90,49
72,48,58,20,0,70,47
14,10,7,5,0,8,15
39,11,35,6,0,20,38
98,52,50,21,0,60,59
55,37,33,10,0,40,36
7,11,11,1,0,8,10
65,25,37,6,0,39,38
13,13,10,1,0,7,11
77,46,52,29,1,81,47
91,41,44,22,1,99,45
76,56,45,23,0,96,57
40,11,37,16,0,62,40
28,29,32,18,0,23,25
32,32,22,18,0,44,34
34,38,29,16,0,59,40
26,27,22,19,0,34,32
9,7,7,8,0,8,17
20,39,30,6,0,66,43
20,16,31,15,0,35,25
94,58,57,28,0,78,58
53,15,32,17,0,63,21
31,26,25,11,0,25,40
8,4,9,7,0,3,19
5,12,18,9,0,17,12
98,56,52,28,0,94,47
79,51,59,24,0,82,50
88,54,57,25,0,95,47
67,37,32,16,0,21,32
53,28,28,8,0,46,32
88,55,50,25,0,87,47
80,43,48,28,0,64,53
45,29,37,13,0,54,41
97,43,46,26,0,89,55
70,48,51,25,0,54,49
0,5,17,7,0,7,19
79,55,50,23,0,58,52
12,1,12,7,0,18,19
25,30,28,15,0,52,40
5,11,16,4,0,4,12
60,15,21,14,0,31,27
35,37,34,18,0,23,30
37,36,24,18,0,30,43
14,6,2,3,0,18,16
67,18,25,7,0,50,32
27,21,28,10,0,53,22
47,35,37,9,0,53,34
54,33,39,8,0,56,23
38,24,32,9,0,53,26
97,44,59,21,0,91,51
39,29,30,6,0,60,36
50,38,35,13,0,48,39
63,38,24,8,0,57,40
63,30,38,6,0,39,30
45,12,33,12,0,34,42
80,44,54,29,0,67,56
55,38,30,9,0,29,34
2,8,10,1,0,8,16
53,14,28,5,0,29,27
61,18,23,6,0,68,22
88,58,58,28,0,59,52
69,20,30,16,0,27,43
69,33,23,5,0,22,28
69,29,38,7,0,52,24
34,35,31,13,0,65,37
70,56,57,23,0,84,47
59,21,31,14,0,56,39
8,13,2,4,0,8,11
94,46,55,27,0,59,54
12,10,19,1,0,9,19
30,20,22,7,0,20,31
33,12,39,17,0,35,25
36,26,27,8,0,52,26
26,10,36,16,0,35,42
88,51,58,21,0,90,47
31,29,36,9,0,45,23
66,35,33,18,0,61,43
80,41,58,22,0,62,46
11,0,5,2,0,0,12
58,32,27,17,0,30,20
53,17,39,13,0,58,29
96,51,59,25,0,77,51
63,18,20,8,0,36,40
55,34,30,7,0,45,32
40,27,38,12,0,31,44
42,10,35,16,0,57,42
9,10,1,8,0,15,15
32,13,34,10,0,31,44
32,10,38,16,0,24,42
74,58,42,21,0,55,47
1,7,18,0,0,16,19
45,12,39,12,0,45,39
9,11,0,5,0,15,10
88,47,47,29,0,59,51
70,50,58,24,0,89,46
33,18,29,17,0,65,21
97,58,40,23,0,99,54
13,7,17,2,0,6,18
66,36,29,19,0,29,26
6,8,7,2,0,12,17
58,36,29,14,0,31,32
13,0,18,8,0,8,10
10,6,17,6,0,17,17
79,48,47,22,0,77,54
21,28,27,6,0,57,29
55,12,28,19,0,67,34
68,30,31,11,0,37,31
39,32,24,5,0,21,35
70,51,58,25,0,91,56
67,26,32,11,0,22,24
34,26,31,11,0,23,36
23,22,39,19,0,68,38
11,8,14,6,0,19,15
99,45,55,29,0,83,45
30,11,20,19,0,23,38
35,31,37,15,0,54,37
8,14,4,3,0,8,13
16,14,17,3,0,5,18
54,32,31,19,0,69,41
8,14,15,3,0,4,12
53,11,23,7,0,45,31
88,51,55,29,0,82,54
42,19,23,17,0,41,30
57,24,21,9,0,54,24
93,50,51,29,0,52,46
75,56,47,20,0,64,46
7,12,19,1,0,14,15
0,14,5,4,0,2,15
97,45,43,20,0,87,54
60,17,22,18,0,52,44
49,14,22,8,0,51,42
84,58,55,26,0,86,45
72,56,46,20,0,71,58
80,40,42,28,1,86,47
40,16,20,7,0,51,41
38,13,24,15,0,47,36
10,0,7,6,0,15,13
18,1,1,5,0,18,12
51,18,36,13,0,55,42
81,56,51,25,0,60,59
45,11,20,19,1,39,25
35,23,23,12,0,65,39
32,38,24,16,0,32,28
97,52,49,21,0,69,56
59,14,20,6,0,51,29
20,31,39,14,0,25,25
74,56,42,24,0,94,59
24,31,33,15,0,33,26
61,20,25,9,0,32,31
40,36,24,13,0,40,28
84,42,46,27,0,95,58
42,12,28,17,0,68,44
37,22,26,7,0,51,22
11,4,16,9,0,9,16
90,47,47,24,0,71,48
21,25,31,19,0,45,25
99,45,41,29,0,87,53
88,53,52,27,0,94,50
96,58,50,24,0,51,54
39,38,36,7,0,64,35
54,13,26,7,0,69,40
4,2,9,0,0,7,13
23,39,35,13,0,40,24
33,24,25,11,0,61,33
60,32,38,16,0,32,36
50,18,27,11,0,38,22
10,3,2,3,0,14,19
32,21,25,17,0,38,22
46,23,22,7,0,26,38
40,10,31,9,0,53,37
84,54,49,20,0,80,57
92,45,48,26,0,50,52
49,27,30,16,0,31,23
14,10,7,2,0,3,17
92,49,40,26,0,84,57
50,14,37,12,0,44,40
29,32,36,14,0,21,33
16,3,14,6,0,18,18
59,37,34,18,0,49,36
64,24,30,15,0,45,43
78,54,40,25,0,62,50
78,47,54,21,0,80,54
52,27,26,9,0,26,41
74,53,47,26,0,71,56
52,16,22,10,0,22,41
65,32,28,9,0,68,29
7,1,5,0,0,14,19
91,40,48,29,0,71,50
40,13,39,16,0,69,27
68,19,32,19,0,27,25
43,12,23,9,0,30,27
65,25,33,5,0,20,30
34,21,24,17,0,41,33
74,42,57,25,0,56,49
21,29,29,16,0,64,27
6,2,7,4,0,0,13
98,42,43,28,0,73,45
99,45,56,27,0,55,52
51,34,27,8,0,59,40
90,43,49,29,0,93,54
2,3,5,8,0,1,11
72,42,57,25,0,64,55
33,11,32,16,0,48,22
90,41,56,24,0,68,52
77,56,59,25,0,62,51
79,47,49,25,0,66,55
61,35,39,9,0,54,22
76,41,47,25,0,90,55
16,12,0,0,0,12,15
61,16,22,18,0,23,32
20,34,24,6,0,28,26
43,38,22,18,0,20,25
61,21,38,10,0,29,28
41,24,28,7,0,23,24
17,8,18,5,0,10,17
27,36,24,15,0,57,24
9,5,13,6,0,2,16
79,59,54,21,0,95,57
13,1,18,4,0,18,11
92,51,48,22,0,75,52
72,57,57,21,0,59,59
4,4,8,4,0,0,10
22,26,31,13,0,44,37
10,10,15,3,0,6,12
43,18,27,11,0,36,30
23,14,27,14,0,28,29
34,27,24,6,0,21,29
97,58,50,21,0,89,48
15,11,2,7,0,2,18
90,55,46,29,0,99,50
67,22,22,18,0,46,39
75,43,54,29,0,58,59
73,55,57,24,0,61,59
28,16,33,7,0,51,43
81,57,47,20,0,84,54
15,3,1,9,0,11,12
0,1,10,6,0,12,11
0,6,12,7,0,1,13
41,14,30,10,0,30,30
88,47,59,29,0,51,45
51,28,33,19,0,33,34
4,4,12,4,0,5,19
82,56,40,23,0,77,56
46,39,39,17,0,68,42
99,44,51,21,0,92,48
53,18,37,11,0,45,21
24,38,23,19,0,68,27
77,59,59,24,0,87,49
77,57,43,23,0,64,50
67,23,33,15,0,23,30
38,36,27,14,0,67,44
79,52,46,26,0,91,53
22,39,32,10,0,40,38
23,31,24,5,0,28,28
9,3,16,3,0,17,11
22,16,34,18,0,60,23
16,5,5,6,0,9,15
88,47,48,20,0,72,55
11,9,15,7,0,10,18
14,14,15,2,0,0,17
72,48,45,26,0,99,45
96,58,54,29,0,85,52
42,17,26,16,0,36,20
55,26,26,12,0,20,38
80,43,40,25,0,50,58
1,5,8,5,0,2,19
8,8,18,0,0,3,19
91,49,46,26,0,59,53
43,11,27,13,0,40,37
55,19,38,18,0,64,29
82,50,54,21,0,64,47
17,5,14,0,0,8,15
56,23,27,14,0,47,41
72,46,51,22,0,72,51
30,13,27,16,0,55,29
11,2,11,5,0,7,10
53,32,39,16,0,22,44
14,13,1,8,0,5,10
18,6,13,9,0,6,13
68,12,35,6,0,35,40
48,33,20,18,0,24,34
44,23,39,12,0,63,37
30,33,30,16,0,25,40
19,9,9,1,0,11,17
48,19,33,9,0,45,27
37,39,31,14,0,40,37
84,54,51,29,0,61,51
45,30,39,14,0,42,30
27,30,26,16,0,66,39
67,25,24,7,0,32,27
5,14,1,5,0,3,12
63,18,37,18,0,65,29
26,27,35,5,0,57,44
88,42,42,21,0,55,47
46,14,22,7,0,54,34
33,39,35,13,0,56,40
87,55,53,20,0,60,55
2,8,16,5,0,1,19
59,38,30,11,0,21,23
13,12,12,4,0,5,19
33,17,27,11,0,62,29
33,18,26,11,0,69,35
18,14,14,5,0,6,19
17,4,15,2,0,11,18
77,44,52,21,0,87,51
15,5,7,0,0,14,10
2,7,5,0,0,16,14
70,55,45,27,0,96,49
89,54,49,24,0,64,46
49,13,30,8,0,42,28
31,27,25,6,0,43,25
38,14,23,5,0,31,24
63,32,21,18,0,64,24
45,21,31,11,0,29,38
50,13,28,14,0,62,38
2,0,3,8,0,6,14
65,31,36,11,0,40,38
49,17,21,15,0,42,22
43,39,37,17,0,56,41
33,10,33,13,0,50,23
2,12,19,4,0,11,14
64,38,38,11,1,25,29
10,5,9,8,1,6,16
68,25,20,13,0,51,29
35,20,36,16,0,64,25
55,17,26,15,0,49,21
23,35,33,12,0,24,24
0,7,12,3,0,17,17
59,24,29,19,0,28,36
52,18,33,12,0,25,24
67,25,29,19,0,32,23
45,33,28,7,0,43,38
60,13,24,6,0,38,25
83,51,45,29,1,71,57
13,7,19,4,0,5,12
0,14,14,4,0,10,18
92,49,59,26,0,93,54
31,33,22,6,0,43,38
77,45,49,28,0,87,52
36,35,29,6,0,29,28
60,34,25,18,0,58,37
18,6,4,9,0,5,15
23,35,35,16,0,34,32
32,33,26,5,0,67,44
40,34,33,18,0,49,25
76,41,43,29,0,80,56
9,2,4,6,0,19,13
0,5,3,9,0,15,13
62,34,24,14,0,42,22
61,18,29,17,0,62,40
92,53,53,23,0,71,53
47,30,36,10,0,36,25
67,30,28,16,0,45,32
36,25,33,12,0,56,30
10,1,18,9,0,16,12
4,11,15,0,0,1,18
69,10,24,16,0,37,32
40,19,33,12,0,64,24
20,35,29,18,0,32,23
29,21,33,15,0,21,38
40,16,37,17,0,58,41
8,6,11,5,0,6,15
76,47,47,23,0,84,53
58,29,34,7,0,59,42
59,22,20,16,0,47,40
98,41,58,25,0,59,54
82,45,52,22,0,62,51
85,43,42,21,0,86,52
29,39,20,15,0,46,40
68,27,27,11,0,22,39
54,22,39,12,0,28,44
92,47,51,29,0,61,47
48,24,37,11,0,67,30
45,11,20,9,0,44,26
73,58,59,26,0,86,49
48,38,32,7,0,63,40
73,59,53,20,0,81,50
78,57,44,29,0,91,48
49,15,30,16,0,62,21
93,52,49,24,0,79,55
13,11,19,9,0,7,16
78,56,48,20,0,79,55
36,27,37,9,0,24,38
91,46,53,29,1,80,47
61,13,37,19,0,31,39
64,21,27,10,0,60,39
51,10,25,11,0,51,23
81,48,42,29,0,58,57
24,35,20,5,0,42,25
38,14,24,16,0,67,42
42,23,37,17,0,28,26
71,52,45,26,0,69,52
35,24,32,6,0,43,28
42,33,24,15,0,20,23
25,32,29,11,0,32,37
61,38,25,17,0,63,20
44,33,23,10,0,24,37
56,16,28,7,0,65,27
43,18,31,8,0,58,33
96,56,40,28,0,64,57
14,10,1,3,0,17,14
5,14,19,1,0,5,15
41,30,28,18,0,63,31
88,55,51,20,0,85,53
82,47,59,29,0,59,52
52,36,34,12,0,63,22
98,44,42,24,0,90,50
85,42,57,22,0,96,55
98,49,48,22,0,67,56
93,55,43,20,0,89,59
7,2,11,0,0,12,10
4,11,10,6,0,16,12
40,24,22,18,0,22,24
50,23,31,17,0,31,42
32,33,25,15,0,67,28
34,16,36,12,0,62,21
57,12,20,19,0,39,35
16,1,3,2,0,14,14
41,37,32,8,0,48,24
54,12,39,6,0,37,29
48,16,39,14,0,65,29
35,15,36,10,0,51,29
41,37,34,15,0,69,21
45,22,30,13,0,39,20
49,27,27,17,0,38,22
57,31,25,12,0,36,29
88,50,49,22,0,59,46
56,30,36,10,0,24,26
23,30,29,18,0,37,20
10,13,19,9,0,15,16
97,43,51,29,0,92,59
96,50,41,27,0,58,55
12,5,17,4,0,19,19
88,56,40,20,0,78,46
53,29,28,7,0,39,28
97,43,52,23,0,69,46
49,33,28,8,0,68,30
59,30,31,15,0,32,34
44,26,31,15,0,30,29
64,25,39,8,0,60,41
51,36,23,13,0,65,33
67,27,25,11,0,20,36
41,16,37,18,0,40,25
79,47,46,28,0,92,55
22,27,25,15,0,39,23
98,42,52,20,0,68,46
23,36,37,18,0,48,28
16,14,1,5,0,6,11
9,8,7,8,0,6,15
55,18,38,6,0,58,41
84,46,45,20,0,50,53
17,14,16,1,0,1,13
4,0,1,5,0,6,11
71,51,45,27,0,50,59
26,31,33,17,0,43,38
42,39,32,9,0,20,31
46,24,35,19,0,66,37
52,18,31,6,0,33,21
92,57,53,24,0,91,58
24,11,25,16,0,55,26
52,10,33,15,0,25,42
50,21,29,12,0,26,33
46,17,24,17,0,40,43
38,13,39,10,0,31,37
58,12,38,17,0,50,29
5,7,14,7,0,18,11
79,52,59,20,0,91,48
48,20,24,6,0,49,35
39,37,24,7,0,56,28
67,38,33,6,0,66,27
89,57,54,29,0,84,59
5,10,10,2,1,2,15
80,50,52,22,0,73,54
65,20,29,7,0,46,37
13,13,13,6,0,3,12
74,55,40,24,0,52,45
74,54,49,27,0,70,47
93,59,42,21,0,75,56
93,40,58,21,0,61,45
72,51,51,25,0,79,50
33,11,30,19,0,59,41
18,9,8,1,0,11,15
5,7,13,2,0,16,11
85,41,59,23,0,88,45
75,49,43,28,0,79,53
45,34,35,5,0,61,26
6,14,16,6,0,4,19
26,16,33,11,0,56,23
45,18,31,10,0,63,39
76,43,42,20,0,83,51
12,12,2,9,0,2,13
48,34,21,11,0,66,37
91,49,59,20,0,73,55
36,33,29,10,0,29,29
45,35,38,6,0,46,40
13,14,6,1,0,12,18
76,51,53,20,0,74,53
35,37,31,16,0,48,32
17,10,2,9,0,2,14
3,2,5,3,0,14,18
9,1,13,3,0,13,12
14,13,7,3,0,5,16
55,35,34,5,1,42,39
63,16,37,5,0,33,20
84,44,44,24,0,54,48
76,44,54,27,0,54,56
24,33,23,9,0,22,41
55,29,25,7,0,22,43
91,46,57,28,0,65,49
45,29,35,16,0,40,28
31,22,37,7,0,25,35
47,32,38,5,0,67,35
14,2,14,8,0,19,14
82,54,51,20,0,53,59
30,32,34,8,0,45,26
32,29,39,6,0,56,39
46,11,23,18,0,40,35
82,40,44,23,0,79,51
88,55,57,29,0,94,52
78,56,56,24,0,52,50
77,51,43,21,1,80,54
32,33,34,10,0,32,39
50,34,35,14,0,57,22
71,41,54,29,0,96,52
15,13,17,7,0,4,16
46,32,31,14,0,52,35
87,46,43,29,0,60,53
13,12,18,8,0,14,17
76,53,47,21,0,53,45
55,37,25,12,0,39,20
35,30,25,9,0,24,27
56,10,26,18,0,43,33
8,7,7,2,0,19,13
21,18,33,5,0,48,25
47,28,35,14,0,30,28
5,1,7,5,0,7,17
0,6,1,7,0,3,11
4,12,15,8,0,7,11
80,53,58,26,0,64,50
25,25,28,7,0,24,35
24,29,30,11,0,46,26
22,14,32,10,0,46,41
52,24,31,5,0,56,36
39,28,20,8,0,60,31
20,32,30,18,0,39,44
46,20,36,19,0,69,25
99,46,44,24,0,61,52
17,14,16,6,0,19,18
6,7,3,2,0,14,12
74,46,44,28,0,66,47
45,33,26,12,0,65,41
45,29,30,10,0,22,39
30,24,26,17,0,68,30
31,22,30,19,0,60,30
21,32,23,18,0,46,31
25,21,34,11,0,53,31
45,16,20,6,0,50,24
